frame_idx,original_frame_idx,frame_name,timestamp,action,object,mark,segment_no,segment_start_idx,segment_end_idx,segment_start,segment_end
1078,1700,20260316_123239_928163.jpg,20260316_123239_928163,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1079,1701,20260316_123239_961583.jpg,20260316_123239_961583,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1080,1702,20260316_123239_995008.jpg,20260316_123239_995008,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1081,1703,20260316_123240_038517.jpg,20260316_123240_038517,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1082,1704,20260316_123240_074271.jpg,20260316_123240_074271,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1083,1705,20260316_123240_107128.jpg,20260316_123240_107128,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1084,1706,20260316_123240_135565.jpg,20260316_123240_135565,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1085,1707,20260316_123240_171173.jpg,20260316_123240_171173,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1086,1708,20260316_123240_201694.jpg,20260316_123240_201694,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1087,1709,20260316_123240_234333.jpg,20260316_123240_234333,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1088,1710,20260316_123240_260773.jpg,20260316_123240_260773,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1089,1711,20260316_123240_292691.jpg,20260316_123240_292691,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1090,1712,20260316_123240_325605.jpg,20260316_123240_325605,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1091,1713,20260316_123240_361034.jpg,20260316_123240_361034,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1092,1714,20260316_123240_393948.jpg,20260316_123240_393948,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1093,1715,20260316_123240_447500.jpg,20260316_123240_447500,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1094,1716,20260316_123240_474675.jpg,20260316_123240_474675,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1095,1717,20260316_123240_508105.jpg,20260316_123240_508105,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1096,1718,20260316_123240_539543.jpg,20260316_123240_539543,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1097,1719,20260316_123240_566912.jpg,20260316_123240_566912,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1098,1720,20260316_123240_601007.jpg,20260316_123240_601007,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1099,1721,20260316_123240_629933.jpg,20260316_123240_629933,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1100,1722,20260316_123240_660852.jpg,20260316_123240_660852,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1101,1723,20260316_123240_698269.jpg,20260316_123240_698269,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1102,1724,20260316_123240_725857.jpg,20260316_123240_725857,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1103,1725,20260316_123240_760184.jpg,20260316_123240_760184,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1104,1726,20260316_123240_794094.jpg,20260316_123240_794094,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1105,1727,20260316_123240_838977.jpg,20260316_123240_838977,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1106,1728,20260316_123240_875394.jpg,20260316_123240_875394,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1107,1729,20260316_123240_904839.jpg,20260316_123240_904839,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1108,1730,20260316_123240_943254.jpg,20260316_123240_943254,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1109,1731,20260316_123240_971707.jpg,20260316_123240_971707,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1110,1732,20260316_123240_997157.jpg,20260316_123240_997157,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1111,1733,20260316_123241_032588.jpg,20260316_123241_032588,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1112,1734,20260316_123241_064794.jpg,20260316_123241_064794,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1113,1735,20260316_123241_093624.jpg,20260316_123241_093624,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1114,1736,20260316_123241_130076.jpg,20260316_123241_130076,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1115,1737,20260316_123241_159057.jpg,20260316_123241_159057,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1116,1738,20260316_123241_191492.jpg,20260316_123241_191492,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1117,1739,20260316_123241_238515.jpg,20260316_123241_238515,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1118,1740,20260316_123241_273506.jpg,20260316_123241_273506,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1119,1741,20260316_123241_302607.jpg,20260316_123241_302607,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1120,1742,20260316_123241_333040.jpg,20260316_123241_333040,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1121,1743,20260316_123241_369457.jpg,20260316_123241_369457,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1122,1744,20260316_123241_401880.jpg,20260316_123241_401880,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1123,1745,20260316_123241_434311.jpg,20260316_123241_434311,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1124,1746,20260316_123241_466736.jpg,20260316_123241_466736,background,none,none,24,1638,1746,20260316_123237_866582,20260316_123241_466736
1125,1747,20260316_123241_497174.jpg,20260316_123241_497174,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1126,1748,20260316_123241_528598.jpg,20260316_123241_528598,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1127,1749,20260316_123241_561038.jpg,20260316_123241_561038,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1128,1750,20260316_123241_593112.jpg,20260316_123241_593112,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1129,1751,20260316_123241_636991.jpg,20260316_123241_636991,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1130,1752,20260316_123241_672901.jpg,20260316_123241_672901,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1131,1753,20260316_123241_707803.jpg,20260316_123241_707803,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1132,1754,20260316_123241_737236.jpg,20260316_123241_737236,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1133,1755,20260316_123241_768117.jpg,20260316_123241_768117,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1134,1756,20260316_123241_802537.jpg,20260316_123241_802537,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1135,1757,20260316_123241_828783.jpg,20260316_123241_828783,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1136,1758,20260316_123241_865198.jpg,20260316_123241_865198,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1137,1759,20260316_123241_896628.jpg,20260316_123241_896628,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1138,1760,20260316_123241_929058.jpg,20260316_123241_929058,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1139,1761,20260316_123241_960979.jpg,20260316_123241_960979,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1140,1762,20260316_123241_993222.jpg,20260316_123241_993222,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1141,1763,20260316_123242_040609.jpg,20260316_123242_040609,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1142,1764,20260316_123242_073519.jpg,20260316_123242_073519,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1143,1765,20260316_123242_105690.jpg,20260316_123242_105690,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1144,1766,20260316_123242_134536.jpg,20260316_123242_134536,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1145,1767,20260316_123242_166452.jpg,20260316_123242_166452,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1146,1768,20260316_123242_196886.jpg,20260316_123242_196886,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1147,1769,20260316_123242_232305.jpg,20260316_123242_232305,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1148,1770,20260316_123242_263735.jpg,20260316_123242_263735,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1149,1771,20260316_123242_294705.jpg,20260316_123242_294705,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1150,1772,20260316_123242_325217.jpg,20260316_123242_325217,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1151,1773,20260316_123242_357132.jpg,20260316_123242_357132,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1152,1774,20260316_123242_388565.jpg,20260316_123242_388565,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1153,1775,20260316_123242_448444.jpg,20260316_123242_448444,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1154,1776,20260316_123242_475883.jpg,20260316_123242_475883,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1155,1777,20260316_123242_501735.jpg,20260316_123242_501735,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1156,1778,20260316_123242_536641.jpg,20260316_123242_536641,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1157,1779,20260316_123242_567077.jpg,20260316_123242_567077,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1158,1780,20260316_123242_600486.jpg,20260316_123242_600486,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1159,1781,20260316_123242_629409.jpg,20260316_123242_629409,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1160,1782,20260316_123242_666968.jpg,20260316_123242_666968,put,sample,on table,25,1747,1782,20260316_123241_497174,20260316_123242_666968
1161,1783,20260316_123242_694889.jpg,20260316_123242_694889,background,none,none,26,1783,1792,20260316_123242_694889,20260316_123243_001359
1162,1784,20260316_123242_726326.jpg,20260316_123242_726326,background,none,none,26,1783,1792,20260316_123242_694889,20260316_123243_001359
1163,1785,20260316_123242_763293.jpg,20260316_123242_763293,background,none,none,26,1783,1792,20260316_123242_694889,20260316_123243_001359
1164,1786,20260316_123242_789356.jpg,20260316_123242_789356,background,none,none,26,1783,1792,20260316_123242_694889,20260316_123243_001359
1165,1787,20260316_123242_836244.jpg,20260316_123242_836244,background,none,none,26,1783,1792,20260316_123242_694889,20260316_123243_001359
1166,1788,20260316_123242_874142.jpg,20260316_123242_874142,background,none,none,26,1783,1792,20260316_123242_694889,20260316_123243_001359
1167,1789,20260316_123242_908050.jpg,20260316_123242_908050,background,none,none,26,1783,1792,20260316_123242_694889,20260316_123243_001359
1168,1790,20260316_123242_936559.jpg,20260316_123242_936559,background,none,none,26,1783,1792,20260316_123242_694889,20260316_123243_001359
1169,1791,20260316_123242_965482.jpg,20260316_123242_965482,background,none,none,26,1783,1792,20260316_123242_694889,20260316_123243_001359
1170,1792,20260316_123243_001359.jpg,20260316_123243_001359,background,none,none,26,1783,1792,20260316_123242_694889,20260316_123243_001359
1171,1793,20260316_123243_029284.jpg,20260316_123243_029284,put,plier,on table,27,1793,1824,20260316_123243_029284,20260316_123244_074173
1172,1794,20260316_123243_065269.jpg,20260316_123243_065269,put,plier,on table,27,1793,1824,20260316_123243_029284,20260316_123244_074173
1173,1795,20260316_123243_096446.jpg,20260316_123243_096446,put,plier,on table,27,1793,1824,20260316_123243_029284,20260316_123244_074173
1174,1796,20260316_123243_126875.jpg,20260316_123243_126875,put,plier,on table,27,1793,1824,20260316_123243_029284,20260316_123244_074173
1175,1797,20260316_123243_157301.jpg,20260316_123243_157301,put,plier,on table,27,1793,1824,20260316_123243_029284,20260316_123244_074173
1176,1798,20260316_123243_192575.jpg,20260316_123243_192575,put,plier,on table,27,1793,1824,20260316_123243_029284,20260316_123244_074173
1177,1799,20260316_123243_236469.jpg,20260316_123243_236469,put,plier,on table,27,1793,1824,20260316_123243_029284,20260316_123244_074173
1178,1800,20260316_123243_273374.jpg,20260316_123243_273374,put,plier,on table,27,1793,1824,20260316_123243_029284,20260316_123244_074173
1179,1801,20260316_123243_304699.jpg,20260316_123243_304699,put,plier,on table,27,1793,1824,20260316_123243_029284,20260316_123244_074173
1180,1802,20260316_123243_341725.jpg,20260316_123243_341725,put,plier,on table,27,1793,1824,20260316_123243_029284,20260316_123244_074173
1181,1803,20260316_123243_369653.jpg,20260316_123243_369653,put,plier,on table,27,1793,1824,20260316_123243_029284,20260316_123244_074173
1182,1804,20260316_123243_400962.jpg,20260316_123243_400962,put,plier,on table,27,1793,1824,20260316_123243_029284,20260316_123244_074173
1183,1805,20260316_123243_432878.jpg,20260316_123243_432878,put,plier,on table,27,1793,1824,20260316_123243_029284,20260316_123244_074173
1184,1806,20260316_123243_467304.jpg,20260316_123243_467304,put,plier,on table,27,1793,1824,20260316_123243_029284,20260316_123244_074173
1185,1807,20260316_123243_496742.jpg,20260316_123243_496742,put,plier,on table,27,1793,1824,20260316_123243_029284,20260316_123244_074173
1186,1808,20260316_123243_530498.jpg,20260316_123243_530498,put,plier,on table,27,1793,1824,20260316_123243_029284,20260316_123244_074173
1187,1809,20260316_123243_562927.jpg,20260316_123243_562927,put,plier,on table,27,1793,1824,20260316_123243_029284,20260316_123244_074173
