frame_idx,original_frame_idx,frame_name,timestamp,action,object,mark,segment_no,segment_start_idx,segment_end_idx,segment_start,segment_end
1280,1956,20260313_101308_079489.jpg,20260313_101308_079489,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1281,1957,20260313_101308_102454.jpg,20260313_101308_102454,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1282,1958,20260313_101308_145461.jpg,20260313_101308_145461,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1283,1959,20260313_101308_179340.jpg,20260313_101308_179340,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1284,1960,20260313_101308_213262.jpg,20260313_101308_213262,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1285,1961,20260313_101308_244704.jpg,20260313_101308_244704,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1286,1962,20260313_101308_273632.jpg,20260313_101308_273632,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1287,1963,20260313_101308_313526.jpg,20260313_101308_313526,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1288,1964,20260313_101308_343446.jpg,20260313_101308_343446,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1289,1965,20260313_101308_368379.jpg,20260313_101308_368379,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1290,1966,20260313_101308_398649.jpg,20260313_101308_398649,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1291,1967,20260313_101308_431600.jpg,20260313_101308_431600,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1292,1968,20260313_101308_467488.jpg,20260313_101308_467488,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1293,1969,20260313_101308_498072.jpg,20260313_101308_498072,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1294,1970,20260313_101308_546902.jpg,20260313_101308_546902,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1295,1971,20260313_101308_586793.jpg,20260313_101308_586793,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1296,1972,20260313_101308_634779.jpg,20260313_101308_634779,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1297,1973,20260313_101308_667289.jpg,20260313_101308_667289,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1298,1974,20260313_101308_693220.jpg,20260313_101308_693220,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1299,1975,20260313_101308_717680.jpg,20260313_101308_717680,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1300,1976,20260313_101308_744226.jpg,20260313_101308_744226,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1301,1977,20260313_101308_769162.jpg,20260313_101308_769162,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1302,1978,20260313_101308_798421.jpg,20260313_101308_798421,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1303,1979,20260313_101308_834324.jpg,20260313_101308_834324,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1304,1980,20260313_101308_863246.jpg,20260313_101308_863246,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1305,1981,20260313_101308_906646.jpg,20260313_101308_906646,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1306,1982,20260313_101308_945229.jpg,20260313_101308_945229,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1307,1983,20260313_101308_980183.jpg,20260313_101308_980183,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1308,1984,20260313_101309_011113.jpg,20260313_101309_011113,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1309,1985,20260313_101309_042125.jpg,20260313_101309_042125,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1310,1986,20260313_101309_077061.jpg,20260313_101309_077061,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1311,1987,20260313_101309_103327.jpg,20260313_101309_103327,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1312,1988,20260313_101309_139277.jpg,20260313_101309_139277,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1313,1989,20260313_101309_173195.jpg,20260313_101309_173195,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1314,1990,20260313_101309_198653.jpg,20260313_101309_198653,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1315,1991,20260313_101309_238893.jpg,20260313_101309_238893,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1316,1992,20260313_101309_269197.jpg,20260313_101309_269197,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1317,1993,20260313_101309_296692.jpg,20260313_101309_296692,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1318,1994,20260313_101309_348557.jpg,20260313_101309_348557,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1319,1995,20260313_101309_378759.jpg,20260313_101309_378759,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1320,1996,20260313_101309_412023.jpg,20260313_101309_412023,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1321,1997,20260313_101309_449285.jpg,20260313_101309_449285,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1322,1998,20260313_101309_491690.jpg,20260313_101309_491690,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1323,1999,20260313_101309_521166.jpg,20260313_101309_521166,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1324,2000,20260313_101309_546101.jpg,20260313_101309_546101,background,none,none,15,1865,2000,20260313_101305_043638,20260313_101309_546101
1325,2001,20260313_101309_572031.jpg,20260313_101309_572031,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1326,2002,20260313_101309_610588.jpg,20260313_101309_610588,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1327,2003,20260313_101309_634054.jpg,20260313_101309_634054,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1328,2004,20260313_101309_665967.jpg,20260313_101309_665967,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1329,2005,20260313_101309_695464.jpg,20260313_101309_695464,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1330,2006,20260313_101309_747876.jpg,20260313_101309_747876,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1331,2007,20260313_101309_779787.jpg,20260313_101309_779787,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1332,2008,20260313_101309_806961.jpg,20260313_101309_806961,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1333,2009,20260313_101309_844073.jpg,20260313_101309_844073,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1334,2010,20260313_101309_880974.jpg,20260313_101309_880974,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1335,2011,20260313_101309_910913.jpg,20260313_101309_910913,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1336,2012,20260313_101309_936849.jpg,20260313_101309_936849,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1337,2013,20260313_101309_966039.jpg,20260313_101309_966039,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1338,2014,20260313_101310_003191.jpg,20260313_101310_003191,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1339,2015,20260313_101310_031183.jpg,20260313_101310_031183,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1340,2016,20260313_101310_066954.jpg,20260313_101310_066954,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1341,2017,20260313_101310_094923.jpg,20260313_101310_094923,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1342,2018,20260313_101310_147730.jpg,20260313_101310_147730,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1343,2019,20260313_101310_180409.jpg,20260313_101310_180409,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1344,2020,20260313_101310_210322.jpg,20260313_101310_210322,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1345,2021,20260313_101310_243808.jpg,20260313_101310_243808,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1346,2022,20260313_101310_275242.jpg,20260313_101310_275242,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1347,2023,20260313_101310_305357.jpg,20260313_101310_305357,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1348,2024,20260313_101310_336332.jpg,20260313_101310_336332,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1349,2025,20260313_101310_366277.jpg,20260313_101310_366277,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1350,2026,20260313_101310_402953.jpg,20260313_101310_402953,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1351,2027,20260313_101310_434788.jpg,20260313_101310_434788,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1352,2028,20260313_101310_468695.jpg,20260313_101310_468695,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1353,2029,20260313_101310_506570.jpg,20260313_101310_506570,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1354,2030,20260313_101310_547952.jpg,20260313_101310_547952,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1355,2031,20260313_101310_581581.jpg,20260313_101310_581581,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1356,2032,20260313_101310_607345.jpg,20260313_101310_607345,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1357,2033,20260313_101310_641796.jpg,20260313_101310_641796,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1358,2034,20260313_101310_672408.jpg,20260313_101310_672408,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1359,2035,20260313_101310_706318.jpg,20260313_101310_706318,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1360,2036,20260313_101310_735656.jpg,20260313_101310_735656,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1361,2037,20260313_101310_768090.jpg,20260313_101310_768090,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1362,2038,20260313_101310_800277.jpg,20260313_101310_800277,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1363,2039,20260313_101310_831202.jpg,20260313_101310_831202,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1364,2040,20260313_101310_869639.jpg,20260313_101310_869639,remove,protection cover,from crimper,16,2001,2040,20260313_101309_572031,20260313_101310_869639
1365,2041,20260313_101310_909531.jpg,20260313_101310_909531,background,none,none,17,2041,2143,20260313_101310_909531,20260313_101314_456069
1366,2042,20260313_101310_949997.jpg,20260313_101310_949997,background,none,none,17,2041,2143,20260313_101310_909531,20260313_101314_456069
1367,2043,20260313_101310_981699.jpg,20260313_101310_981699,background,none,none,17,2041,2143,20260313_101310_909531,20260313_101314_456069
1368,2044,20260313_101311_008635.jpg,20260313_101311_008635,background,none,none,17,2041,2143,20260313_101310_909531,20260313_101314_456069
1369,2045,20260313_101311_041039.jpg,20260313_101311_041039,background,none,none,17,2041,2143,20260313_101310_909531,20260313_101314_456069
1370,2046,20260313_101311_078467.jpg,20260313_101311_078467,background,none,none,17,2041,2143,20260313_101310_909531,20260313_101314_456069
1371,2047,20260313_101311_113790.jpg,20260313_101311_113790,background,none,none,17,2041,2143,20260313_101310_909531,20260313_101314_456069
1372,2048,20260313_101311_154881.jpg,20260313_101311_154881,background,none,none,17,2041,2143,20260313_101310_909531,20260313_101314_456069
1373,2049,20260313_101311_178818.jpg,20260313_101311_178818,background,none,none,17,2041,2143,20260313_101310_909531,20260313_101314_456069
1374,2050,20260313_101311_206901.jpg,20260313_101311_206901,background,none,none,17,2041,2143,20260313_101310_909531,20260313_101314_456069
1375,2051,20260313_101311_231833.jpg,20260313_101311_231833,background,none,none,17,2041,2143,20260313_101310_909531,20260313_101314_456069
1376,2052,20260313_101311_265337.jpg,20260313_101311_265337,background,none,none,17,2041,2143,20260313_101310_909531,20260313_101314_456069
1377,2053,20260313_101311_298041.jpg,20260313_101311_298041,background,none,none,17,2041,2143,20260313_101310_909531,20260313_101314_456069
1378,2054,20260313_101311_343992.jpg,20260313_101311_343992,background,none,none,17,2041,2143,20260313_101310_909531,20260313_101314_456069
1379,2055,20260313_101311_390636.jpg,20260313_101311_390636,background,none,none,17,2041,2143,20260313_101310_909531,20260313_101314_456069
1380,2056,20260313_101311_422388.jpg,20260313_101311_422388,background,none,none,17,2041,2143,20260313_101310_909531,20260313_101314_456069
