condition,participant,seed,label_space,true_id,sample_name,predicted_id,stage_id,run
S7,A,1,node,19,sample_000247,34,2,run_23
S7,A,1,node,21,sample_000249,14,2,run_23
S7,A,1,node,22,sample_000250,15,2,run_23
S7,A,1,node,19,sample_000254,16,2,run_23
S7,A,1,node,22,sample_000257,15,2,run_23
S7,A,1,node,24,sample_000259,12,2,run_23
S7,A,1,node,25,sample_000260,34,2,run_23
S7,A,1,node,13,sample_000262,20,2,run_24
S7,A,1,node,24,sample_000265,12,2,run_24
S7,A,1,node,25,sample_000266,12,2,run_24
S7,A,1,node,29,sample_000267,34,3,run_24
S7,A,1,node,28,sample_000268,8,3,run_24
S7,A,1,node,27,sample_000272,23,3,run_24
S7,A,1,node,31,sample_000273,26,3,run_24
S7,A,1,node,2,sample_000275,24,1,run_25
S7,A,1,node,7,sample_000277,12,1,run_25
S7,A,1,node,8,sample_000278,9,1,run_25
S7,A,1,node,6,sample_000279,30,1,run_25
S7,A,1,node,5,sample_000284,4,1,run_25
S7,A,1,node,14,sample_000287,21,2,run_25
S7,A,1,node,16,sample_000289,20,2,run_25
S7,A,1,node,19,sample_000292,24,2,run_25
S7,A,1,node,21,sample_000294,14,2,run_25
S7,A,1,node,22,sample_000295,15,2,run_25
S7,A,1,node,25,sample_000297,12,2,run_25
S7,A,1,node,12,sample_000298,34,2,run_26
S7,A,1,node,13,sample_000299,20,2,run_26
S7,A,1,node,14,sample_000300,21,2,run_26
S7,A,1,node,19,sample_000305,16,2,run_26
S7,A,1,node,21,sample_000307,14,2,run_26
S7,A,1,node,22,sample_000308,15,2,run_26
S7,A,1,node,24,sample_000309,34,2,run_26
S7,A,1,node,25,sample_000310,34,2,run_26
S7,A,1,node,13,sample_000312,20,2,run_27
S7,A,1,node,14,sample_000313,21,2,run_27
S7,A,1,node,24,sample_000315,12,2,run_27
S7,A,1,node,25,sample_000316,12,2,run_27
S7,A,1,node,13,sample_000318,20,2,run_28
S7,A,1,node,14,sample_000319,21,2,run_28
S7,A,1,node,15,sample_000320,22,2,run_28
S7,A,1,node,16,sample_000321,12,2,run_28
S7,A,1,node,19,sample_000324,16,2,run_28
S7,A,1,node,21,sample_000326,14,2,run_28
S7,A,1,node,22,sample_000327,15,2,run_28
S7,A,1,node,24,sample_000329,12,2,run_28
S7,A,1,node,25,sample_000330,34,2,run_28
S7,A,1,node,35,sample_000333,32,3,run_28
S7,A,1,node,28,sample_000337,8,3,run_28
S7,A,1,node,29,sample_000338,28,3,run_28
S7,A,1,node,31,sample_000340,26,3,run_28
S7,A,1,node,14,sample_000343,21,2,run_5
S7,A,1,node,16,sample_000345,20,2,run_5
S7,A,1,node,25,sample_000354,34,2,run_5
S7,A,1,node,12,sample_000355,34,2,run_6
S7,A,1,node,13,sample_000356,20,2,run_6
S7,A,1,node,14,sample_000357,21,2,run_6
S7,A,1,node,16,sample_000359,25,2,run_6
S7,A,1,node,22,sample_000365,15,2,run_6
S7,A,1,node,25,sample_000368,34,2,run_6
S7,A,1,node,29,sample_000372,8,3,run_6
S7,A,1,node,35,sample_000375,32,3,run_6
S7,A,1,node,8,sample_000383,28,1,run_7
S7,A,1,node,7,sample_000384,29,1,run_7
S7,A,1,node,6,sample_000385,29,1,run_7
S7,A,1,node,5,sample_000389,4,1,run_7
S7,A,1,node,12,sample_000390,34,2,run_7
S7,A,1,node,14,sample_000392,21,2,run_7
S7,A,1,node,19,sample_000397,16,2,run_7
S7,A,1,node,21,sample_000399,22,2,run_7
S7,A,1,node,22,sample_000400,15,2,run_7
S7,A,1,node,25,sample_000403,34,2,run_7
S7,A,1,node,12,sample_000404,34,2,run_8
S7,A,1,node,19,sample_000411,16,2,run_8
S7,A,1,node,22,sample_000414,15,2,run_8
S7,A,1,node,24,sample_000416,12,2,run_8
S7,A,1,node,25,sample_000417,34,2,run_8
S7,A,1,node,14,sample_000420,21,2,run_9
S7,A,1,node,19,sample_000425,16,2,run_9
S7,A,1,node,24,sample_000430,12,2,run_9
S7,A,1,tier3,29,sample_000002,27,1,run_1
S7,A,1,tier3,27,sample_000004,22,1,run_1
S7,A,1,tier3,0,sample_000011,26,1,run_1
S7,A,1,tier3,18,sample_000012,17,2,run_1
S7,A,1,tier3,14,sample_000024,13,2,run_1
S7,A,1,tier3,2,sample_000027,1,2,run_11
S7,A,1,tier3,13,sample_000033,2,2,run_11
S7,A,1,tier3,14,sample_000038,18,2,run_11
S7,A,1,tier3,10,sample_000039,18,2,run_11
S7,A,1,tier3,24,sample_000043,22,3,run_11
S7,A,1,tier3,11,sample_000048,3,3,run_11
S7,A,1,tier3,29,sample_000055,27,1,run_12
S7,A,1,tier3,0,sample_000060,9,1,run_12
S7,A,1,tier3,2,sample_000062,1,2,run_12
S7,A,1,tier3,14,sample_000073,18,2,run_12
S7,A,1,tier3,10,sample_000074,18,2,run_12
S7,A,1,tier3,13,sample_000079,10,2,run_13
S7,A,1,tier3,14,sample_000087,18,2,run_13
S7,A,1,tier3,10,sample_000088,9,2,run_13
S7,A,1,tier3,13,sample_000093,10,2,run_14
S7,A,1,tier3,13,sample_000096,1,2,run_14
S7,A,1,tier3,14,sample_000101,18,2,run_14
S7,A,1,tier3,10,sample_000102,17,2,run_14
S7,A,1,tier3,13,sample_000107,1,2,run_15
S7,A,1,tier3,24,sample_000120,27,3,run_15
S7,A,1,tier3,4,sample_000123,30,3,run_15
S7,A,1,tier3,5,sample_000126,17,3,run_15
S7,A,1,tier3,9,sample_000131,17,1,run_16
S7,A,1,tier3,25,sample_000133,20,1,run_16
S7,A,1,tier3,29,sample_000135,27,1,run_16
S7,A,1,tier3,0,sample_000137,26,1,run_16
S7,A,1,tier3,18,sample_000138,17,2,run_16
S7,A,1,tier3,13,sample_000142,30,2,run_16
S7,A,1,tier3,13,sample_000145,14,2,run_16
S7,A,1,tier3,14,sample_000150,18,2,run_16
S7,A,1,tier3,10,sample_000151,9,2,run_16
S7,A,1,tier3,2,sample_000153,1,2,run_17
S7,A,1,tier3,13,sample_000156,18,2,run_17
S7,A,1,tier3,10,sample_000165,17,2,run_17
S7,A,1,tier3,2,sample_000167,1,2,run_19
S7,A,1,tier3,14,sample_000178,18,2,run_19
S7,A,1,tier3,24,sample_000186,27,3,run_19
S7,A,1,tier3,4,sample_000189,30,3,run_19
S7,A,1,tier3,18,sample_000190,19,2,run_2
S7,A,1,tier3,13,sample_000197,1,2,run_2
S7,A,1,tier3,14,sample_000202,18,2,run_2
S7,A,1,tier3,9,sample_000205,18,1,run_20
S7,A,1,tier3,29,sample_000207,27,1,run_20
S7,A,1,tier3,27,sample_000208,22,1,run_20
S7,A,1,tier3,0,sample_000214,26,1,run_20
S7,A,1,tier3,18,sample_000215,17,2,run_20
S7,A,1,tier3,2,sample_000216,18,2,run_20
S7,A,1,tier3,13,sample_000219,18,2,run_20
S7,A,1,tier3,14,sample_000226,18,2,run_20
S7,A,1,tier3,10,sample_000227,17,2,run_20
S7,A,1,tier3,2,sample_000229,1,2,run_21
S7,A,1,tier3,14,sample_000232,18,2,run_21
S7,A,1,tier3,10,sample_000233,17,2,run_21
S7,A,1,tier3,2,sample_000235,1,2,run_22
S7,A,1,tier3,14,sample_000238,18,2,run_22
S7,A,1,tier3,10,sample_000239,9,2,run_22
S7,A,1,tier3,2,sample_000241,1,2,run_23
S7,A,1,tier3,13,sample_000247,17,2,run_23
S7,A,1,tier3,14,sample_000259,18,2,run_23
S7,A,1,tier3,10,sample_000260,17,2,run_23
S7,A,1,tier3,2,sample_000262,1,2,run_24
S7,A,1,tier3,14,sample_000265,18,2,run_24
S7,A,1,tier3,10,sample_000266,18,2,run_24
S7,A,1,tier3,24,sample_000267,17,3,run_24
S7,A,1,tier3,22,sample_000268,27,3,run_24
S7,A,1,tier3,11,sample_000272,3,3,run_24
S7,A,1,tier3,5,sample_000273,19,3,run_24
S7,A,1,tier3,9,sample_000275,14,1,run_25
S7,A,1,tier3,29,sample_000277,18,1,run_25
S7,A,1,tier3,27,sample_000278,6,1,run_25
S7,A,1,tier3,25,sample_000279,20,1,run_25
S7,A,1,tier3,0,sample_000284,26,1,run_25
S7,A,1,tier3,13,sample_000289,1,2,run_25
S7,A,1,tier3,13,sample_000292,14,2,run_25
S7,A,1,tier3,10,sample_000297,18,2,run_25
S7,A,1,tier3,18,sample_000298,17,2,run_26
S7,A,1,tier3,2,sample_000299,1,2,run_26
S7,A,1,tier3,14,sample_000309,17,2,run_26
S7,A,1,tier3,10,sample_000310,17,2,run_26
S7,A,1,tier3,2,sample_000312,1,2,run_27
S7,A,1,tier3,14,sample_000315,18,2,run_27
S7,A,1,tier3,10,sample_000316,18,2,run_27
S7,A,1,tier3,2,sample_000318,1,2,run_28
S7,A,1,tier3,13,sample_000321,18,2,run_28
S7,A,1,tier3,14,sample_000329,18,2,run_28
S7,A,1,tier3,10,sample_000330,17,2,run_28
S7,A,1,tier3,4,sample_000333,21,3,run_28
S7,A,1,tier3,22,sample_000337,27,3,run_28
S7,A,1,tier3,24,sample_000338,22,3,run_28
S7,A,1,tier3,5,sample_000340,19,3,run_28
S7,A,1,tier3,13,sample_000345,1,2,run_5
S7,A,1,tier3,10,sample_000354,17,2,run_5
S7,A,1,tier3,18,sample_000355,17,2,run_6
S7,A,1,tier3,2,sample_000356,1,2,run_6
S7,A,1,tier3,13,sample_000359,10,2,run_6
S7,A,1,tier3,10,sample_000368,17,2,run_6
S7,A,1,tier3,24,sample_000372,27,3,run_6
S7,A,1,tier3,4,sample_000375,21,3,run_6
S7,A,1,tier3,27,sample_000383,22,1,run_7
S7,A,1,tier3,29,sample_000384,24,1,run_7
S7,A,1,tier3,25,sample_000385,24,1,run_7
S7,A,1,tier3,0,sample_000389,26,1,run_7
S7,A,1,tier3,18,sample_000390,17,2,run_7
S7,A,1,tier3,10,sample_000403,17,2,run_7
S7,A,1,tier3,18,sample_000404,17,2,run_8
S7,A,1,tier3,14,sample_000416,18,2,run_8
S7,A,1,tier3,10,sample_000417,17,2,run_8
S7,A,1,tier3,14,sample_000430,18,2,run_9
S8,A,1,node,3,sample_000001,33,1,run_1
S8,A,1,node,7,sample_000002,16,1,run_1
S8,A,1,node,2,sample_000006,25,1,run_1
S8,A,1,node,9,sample_000010,11,1,run_1
S8,A,1,node,5,sample_000011,18,1,run_1
S8,A,1,node,12,sample_000012,34,2,run_1
S8,A,1,node,14,sample_000014,21,2,run_1
S8,A,1,node,15,sample_000015,22,2,run_1
S8,A,1,node,24,sample_000024,25,2,run_1
S8,A,1,node,13,sample_000027,2,2,run_11
S8,A,1,node,15,sample_000029,22,2,run_11
S8,A,1,node,24,sample_000038,12,2,run_11
S8,A,1,node,25,sample_000039,34,2,run_11
S8,A,1,node,28,sample_000042,8,3,run_11
S8,A,1,node,31,sample_000049,26,3,run_11
S8,A,1,node,3,sample_000050,33,1,run_12
S8,A,1,node,8,sample_000054,32,1,run_12
S8,A,1,node,7,sample_000055,35,1,run_12
S8,A,1,node,6,sample_000056,12,1,run_12
S8,A,1,node,5,sample_000060,3,1,run_12
S8,A,1,node,13,sample_000062,20,2,run_12
S8,A,1,node,14,sample_000063,21,2,run_12
S8,A,1,node,19,sample_000068,25,2,run_12
S8,A,1,node,20,sample_000069,26,2,run_12
S8,A,1,node,21,sample_000070,14,2,run_12
S8,A,1,node,24,sample_000073,12,2,run_12
S8,A,1,node,25,sample_000074,12,2,run_12
S8,A,1,node,13,sample_000076,34,2,run_13
S8,A,1,node,14,sample_000077,21,2,run_13
S8,A,1,node,19,sample_000082,25,2,run_13
S8,A,1,node,24,sample_000087,12,2,run_13
S8,A,1,node,14,sample_000091,21,2,run_14
S8,A,1,node,15,sample_000092,21,2,run_14
S8,A,1,node,16,sample_000093,26,2,run_14
S8,A,1,node,20,sample_000097,26,2,run_14
S8,A,1,node,21,sample_000098,16,2,run_14
S8,A,1,node,24,sample_000101,12,2,run_14
S8,A,1,node,13,sample_000104,26,2,run_15
S8,A,1,node,14,sample_000105,21,2,run_15
S8,A,1,node,19,sample_000110,25,2,run_15
S8,A,1,node,20,sample_000111,26,2,run_15
S8,A,1,node,21,sample_000112,16,2,run_15
S8,A,1,node,28,sample_000119,8,3,run_15
S8,A,1,node,29,sample_000120,7,3,run_15
S8,A,1,node,31,sample_000126,26,3,run_15
S8,A,1,node,2,sample_000131,34,1,run_16
S8,A,1,node,8,sample_000134,12,1,run_16
S8,A,1,node,7,sample_000135,8,1,run_16
S8,A,1,node,5,sample_000137,4,1,run_16
S8,A,1,node,12,sample_000138,34,2,run_16
S8,A,1,node,13,sample_000139,20,2,run_16
S8,A,1,node,14,sample_000140,21,2,run_16
S8,A,1,node,15,sample_000141,22,2,run_16
S8,A,1,node,19,sample_000145,2,2,run_16
S8,A,1,node,24,sample_000150,12,2,run_16
S8,A,1,node,13,sample_000153,20,2,run_17
S8,A,1,node,14,sample_000154,21,2,run_17
S8,A,1,node,15,sample_000155,22,2,run_17
S8,A,1,node,16,sample_000156,32,2,run_17
S8,A,1,node,19,sample_000159,16,2,run_17
S8,A,1,node,25,sample_000165,34,2,run_17
S8,A,1,node,13,sample_000167,26,2,run_19
S8,A,1,node,14,sample_000168,21,2,run_19
S8,A,1,node,15,sample_000169,22,2,run_19
S8,A,1,node,19,sample_000173,12,2,run_19
S8,A,1,node,21,sample_000175,14,2,run_19
S8,A,1,node,24,sample_000178,12,2,run_19
S8,A,1,node,31,sample_000180,26,3,run_19
S8,A,1,node,28,sample_000185,8,3,run_19
S8,A,1,node,29,sample_000186,12,3,run_19
S8,A,1,node,35,sample_000189,25,3,run_19
S8,A,1,node,12,sample_000190,26,2,run_2
S8,A,1,node,14,sample_000192,22,2,run_2
S8,A,1,node,24,sample_000202,26,2,run_2
S8,A,1,node,2,sample_000205,34,1,run_20
S8,A,1,node,3,sample_000206,12,1,run_20
S8,A,1,node,7,sample_000207,12,1,run_20
S8,A,1,node,6,sample_000209,12,1,run_20
S8,A,1,node,5,sample_000214,4,1,run_20
S8,A,1,node,12,sample_000215,34,2,run_20
S8,A,1,node,13,sample_000216,34,2,run_20
S8,A,1,node,14,sample_000217,21,2,run_20
S8,A,1,node,15,sample_000218,22,2,run_20
S8,A,1,node,16,sample_000219,12,2,run_20
S8,A,1,node,19,sample_000222,16,2,run_20
S8,A,1,node,24,sample_000226,12,2,run_20
S8,A,1,node,25,sample_000227,34,2,run_20
S8,A,1,node,14,sample_000230,21,2,run_21
S8,A,1,node,15,sample_000231,22,2,run_21
S8,A,1,node,13,sample_000235,20,2,run_22
S8,A,1,node,15,sample_000237,14,2,run_22
S8,A,1,node,24,sample_000238,12,2,run_22
S8,A,1,node,13,sample_000241,26,2,run_23
S8,A,1,node,15,sample_000243,21,2,run_23
S8,A,1,node,19,sample_000247,34,2,run_23
S8,A,1,node,19,sample_000254,16,2,run_23
S8,A,1,node,24,sample_000259,12,2,run_23
S8,A,1,node,13,sample_000262,10,2,run_24
S8,A,1,node,14,sample_000263,21,2,run_24
S8,A,1,node,15,sample_000264,22,2,run_24
S8,A,1,node,24,sample_000265,12,2,run_24
S8,A,1,node,25,sample_000266,34,2,run_24
S8,A,1,node,29,sample_000267,12,3,run_24
S8,A,1,node,28,sample_000268,8,3,run_24
S8,A,1,node,27,sample_000272,23,3,run_24
S8,A,1,node,31,sample_000273,26,3,run_24
S8,A,1,node,2,sample_000275,34,1,run_25
S8,A,1,node,3,sample_000276,26,1,run_25
S8,A,1,node,8,sample_000278,32,1,run_25
S8,A,1,node,9,sample_000281,34,1,run_25
S8,A,1,node,5,sample_000284,4,1,run_25
S8,A,1,node,14,sample_000287,21,2,run_25
S8,A,1,node,15,sample_000288,22,2,run_25
S8,A,1,node,16,sample_000289,26,2,run_25
S8,A,1,node,19,sample_000292,2,2,run_25
S8,A,1,node,20,sample_000293,26,2,run_25
S8,A,1,node,13,sample_000299,34,2,run_26
S8,A,1,node,14,sample_000300,21,2,run_26
S8,A,1,node,15,sample_000301,22,2,run_26
S8,A,1,node,16,sample_000302,20,2,run_26
S8,A,1,node,19,sample_000305,12,2,run_26
S8,A,1,node,20,sample_000306,26,2,run_26
S8,A,1,node,21,sample_000307,14,2,run_26
S8,A,1,node,24,sample_000309,34,2,run_26
S8,A,1,node,13,sample_000312,26,2,run_27
S8,A,1,node,14,sample_000313,21,2,run_27
S8,A,1,node,15,sample_000314,22,2,run_27
S8,A,1,node,24,sample_000315,12,2,run_27
S8,A,1,node,13,sample_000318,20,2,run_28
S8,A,1,node,14,sample_000319,21,2,run_28
S8,A,1,node,15,sample_000320,22,2,run_28
S8,A,1,node,16,sample_000321,12,2,run_28
S8,A,1,node,19,sample_000324,16,2,run_28
S8,A,1,node,20,sample_000325,26,2,run_28
S8,A,1,node,21,sample_000326,25,2,run_28
S8,A,1,node,24,sample_000329,12,2,run_28
S8,A,1,node,27,sample_000335,23,3,run_28
S8,A,1,node,28,sample_000337,4,3,run_28
S8,A,1,node,29,sample_000338,8,3,run_28
S8,A,1,node,31,sample_000340,26,3,run_28
S8,A,1,node,12,sample_000341,34,2,run_5
S8,A,1,node,14,sample_000343,21,2,run_5
S8,A,1,node,13,sample_000356,20,2,run_6
S8,A,1,node,14,sample_000357,21,2,run_6
S8,A,1,node,16,sample_000359,20,2,run_6
S8,A,1,node,21,sample_000364,19,2,run_6
S8,A,1,node,28,sample_000370,8,3,run_6
S8,A,1,node,29,sample_000372,7,3,run_6
S8,A,1,node,35,sample_000375,30,3,run_6
S8,A,1,node,31,sample_000378,26,3,run_6
S8,A,1,node,3,sample_000381,12,1,run_7
S8,A,1,node,7,sample_000384,1,1,run_7
S8,A,1,node,6,sample_000385,29,1,run_7
S8,A,1,node,5,sample_000389,2,1,run_7
S8,A,1,node,12,sample_000390,34,2,run_7
S8,A,1,node,14,sample_000392,22,2,run_7
S8,A,1,node,19,sample_000397,20,2,run_7
S8,A,1,node,21,sample_000399,22,2,run_7
S8,A,1,node,24,sample_000402,12,2,run_7
S8,A,1,node,25,sample_000403,2,2,run_7
S8,A,1,node,12,sample_000404,34,2,run_8
S8,A,1,node,19,sample_000411,2,2,run_8
S8,A,1,node,24,sample_000416,34,2,run_8
S8,A,1,node,12,sample_000418,34,2,run_9
S8,A,1,node,14,sample_000420,21,2,run_9
S8,A,1,node,19,sample_000425,25,2,run_9
S8,A,1,node,24,sample_000430,12,2,run_9
S8,A,1,tier3,28,sample_000001,23,1,run_1
S8,A,1,tier3,29,sample_000002,13,1,run_1
S8,A,1,tier3,9,sample_000006,10,1,run_1
S8,A,1,tier3,6,sample_000010,12,1,run_1
S8,A,1,tier3,0,sample_000011,16,1,run_1
S8,A,1,tier3,18,sample_000012,17,2,run_1
S8,A,1,tier3,14,sample_000024,10,2,run_1
S8,A,1,tier3,2,sample_000027,9,2,run_11
S8,A,1,tier3,14,sample_000038,18,2,run_11
S8,A,1,tier3,10,sample_000039,17,2,run_11
S8,A,1,tier3,22,sample_000042,27,3,run_11
S8,A,1,tier3,5,sample_000049,19,3,run_11
S8,A,1,tier3,28,sample_000050,23,1,run_12
S8,A,1,tier3,27,sample_000054,21,1,run_12
S8,A,1,tier3,29,sample_000055,4,1,run_12
S8,A,1,tier3,25,sample_000056,18,1,run_12
S8,A,1,tier3,0,sample_000060,28,1,run_12
S8,A,1,tier3,2,sample_000062,1,2,run_12
S8,A,1,tier3,13,sample_000068,10,2,run_12
S8,A,1,tier3,14,sample_000073,18,2,run_12
S8,A,1,tier3,10,sample_000074,18,2,run_12
S8,A,1,tier3,2,sample_000076,17,2,run_13
S8,A,1,tier3,13,sample_000082,10,2,run_13
S8,A,1,tier3,14,sample_000087,18,2,run_13
S8,A,1,tier3,13,sample_000093,19,2,run_14
S8,A,1,tier3,14,sample_000101,18,2,run_14
S8,A,1,tier3,2,sample_000104,19,2,run_15
S8,A,1,tier3,13,sample_000110,10,2,run_15
S8,A,1,tier3,22,sample_000119,27,3,run_15
S8,A,1,tier3,24,sample_000120,29,3,run_15
S8,A,1,tier3,5,sample_000126,19,3,run_15
S8,A,1,tier3,9,sample_000131,17,1,run_16
S8,A,1,tier3,27,sample_000134,18,1,run_16
S8,A,1,tier3,29,sample_000135,27,1,run_16
S8,A,1,tier3,0,sample_000137,26,1,run_16
S8,A,1,tier3,18,sample_000138,17,2,run_16
S8,A,1,tier3,2,sample_000139,1,2,run_16
S8,A,1,tier3,13,sample_000145,9,2,run_16
S8,A,1,tier3,14,sample_000150,18,2,run_16
S8,A,1,tier3,2,sample_000153,1,2,run_17
S8,A,1,tier3,13,sample_000156,21,2,run_17
S8,A,1,tier3,10,sample_000165,17,2,run_17
S8,A,1,tier3,2,sample_000167,19,2,run_19
S8,A,1,tier3,13,sample_000173,18,2,run_19
S8,A,1,tier3,14,sample_000178,18,2,run_19
S8,A,1,tier3,5,sample_000180,19,3,run_19
S8,A,1,tier3,22,sample_000185,27,3,run_19
S8,A,1,tier3,24,sample_000186,18,3,run_19
S8,A,1,tier3,4,sample_000189,10,3,run_19
S8,A,1,tier3,18,sample_000190,19,2,run_2
S8,A,1,tier3,14,sample_000202,19,2,run_2
S8,A,1,tier3,9,sample_000205,17,1,run_20
S8,A,1,tier3,28,sample_000206,18,1,run_20
S8,A,1,tier3,29,sample_000207,18,1,run_20
S8,A,1,tier3,25,sample_000209,18,1,run_20
S8,A,1,tier3,0,sample_000214,26,1,run_20
S8,A,1,tier3,18,sample_000215,17,2,run_20
S8,A,1,tier3,2,sample_000216,17,2,run_20
S8,A,1,tier3,13,sample_000219,18,2,run_20
S8,A,1,tier3,14,sample_000226,18,2,run_20
S8,A,1,tier3,10,sample_000227,17,2,run_20
S8,A,1,tier3,2,sample_000235,1,2,run_22
S8,A,1,tier3,14,sample_000238,18,2,run_22
S8,A,1,tier3,2,sample_000241,19,2,run_23
S8,A,1,tier3,13,sample_000247,17,2,run_23
S8,A,1,tier3,14,sample_000259,18,2,run_23
S8,A,1,tier3,2,sample_000262,15,2,run_24
S8,A,1,tier3,14,sample_000265,18,2,run_24
S8,A,1,tier3,10,sample_000266,17,2,run_24
S8,A,1,tier3,24,sample_000267,18,3,run_24
S8,A,1,tier3,22,sample_000268,27,3,run_24
S8,A,1,tier3,11,sample_000272,3,3,run_24
S8,A,1,tier3,5,sample_000273,19,3,run_24
S8,A,1,tier3,9,sample_000275,17,1,run_25
S8,A,1,tier3,28,sample_000276,19,1,run_25
S8,A,1,tier3,27,sample_000278,21,1,run_25
S8,A,1,tier3,6,sample_000281,17,1,run_25
S8,A,1,tier3,0,sample_000284,26,1,run_25
S8,A,1,tier3,13,sample_000289,19,2,run_25
S8,A,1,tier3,13,sample_000292,9,2,run_25
S8,A,1,tier3,2,sample_000299,17,2,run_26
S8,A,1,tier3,13,sample_000302,1,2,run_26
S8,A,1,tier3,13,sample_000305,18,2,run_26
S8,A,1,tier3,14,sample_000309,17,2,run_26
S8,A,1,tier3,2,sample_000312,19,2,run_27
S8,A,1,tier3,14,sample_000315,18,2,run_27
S8,A,1,tier3,2,sample_000318,1,2,run_28
S8,A,1,tier3,13,sample_000321,18,2,run_28
S8,A,1,tier3,14,sample_000329,18,2,run_28
S8,A,1,tier3,11,sample_000335,3,3,run_28
S8,A,1,tier3,22,sample_000337,26,3,run_28
S8,A,1,tier3,24,sample_000338,27,3,run_28
S8,A,1,tier3,5,sample_000340,19,3,run_28
S8,A,1,tier3,18,sample_000341,17,2,run_5
S8,A,1,tier3,2,sample_000356,1,2,run_6
S8,A,1,tier3,13,sample_000359,1,2,run_6
S8,A,1,tier3,22,sample_000370,27,3,run_6
S8,A,1,tier3,24,sample_000372,29,3,run_6
S8,A,1,tier3,4,sample_000375,20,3,run_6
S8,A,1,tier3,5,sample_000378,19,3,run_6
S8,A,1,tier3,28,sample_000381,18,1,run_7
S8,A,1,tier3,29,sample_000384,30,1,run_7
S8,A,1,tier3,25,sample_000385,24,1,run_7
S8,A,1,tier3,0,sample_000389,9,1,run_7
S8,A,1,tier3,18,sample_000390,17,2,run_7
S8,A,1,tier3,13,sample_000397,1,2,run_7
S8,A,1,tier3,14,sample_000402,18,2,run_7
S8,A,1,tier3,10,sample_000403,9,2,run_7
S8,A,1,tier3,18,sample_000404,17,2,run_8
S8,A,1,tier3,13,sample_000411,9,2,run_8
S8,A,1,tier3,14,sample_000416,17,2,run_8
S8,A,1,tier3,18,sample_000418,17,2,run_9
S8,A,1,tier3,13,sample_000425,10,2,run_9
S8,A,1,tier3,14,sample_000430,18,2,run_9
S9,A,1,tier3,28,sample_000001,16,1,run_1
S9,A,1,tier3,29,sample_000002,23,1,run_1
S9,A,1,tier3,25,sample_000003,16,1,run_1
S9,A,1,tier3,27,sample_000004,23,1,run_1
S9,A,1,tier3,30,sample_000005,15,1,run_1
S9,A,1,tier3,26,sample_000007,21,1,run_1
S9,A,1,tier3,12,sample_000009,25,1,run_1
S9,A,1,tier3,6,sample_000010,15,1,run_1
S9,A,1,tier3,0,sample_000011,3,1,run_1
S9,A,1,tier3,18,sample_000012,9,2,run_1
S9,A,1,tier3,2,sample_000013,16,2,run_1
S9,A,1,tier3,7,sample_000014,15,2,run_1
S9,A,1,tier3,8,sample_000015,15,2,run_1
S9,A,1,tier3,13,sample_000016,9,2,run_1
S9,A,1,tier3,1,sample_000017,23,2,run_1
S9,A,1,tier3,13,sample_000019,27,2,run_1
S9,A,1,tier3,1,sample_000020,15,2,run_1
S9,A,1,tier3,7,sample_000021,8,2,run_1
S9,A,1,tier3,8,sample_000022,3,2,run_1
S9,A,1,tier3,3,sample_000023,15,2,run_1
S9,A,1,tier3,14,sample_000024,16,2,run_1
S9,A,1,tier3,18,sample_000026,11,2,run_11
S9,A,1,tier3,2,sample_000027,16,2,run_11
S9,A,1,tier3,7,sample_000028,15,2,run_11
S9,A,1,tier3,8,sample_000029,15,2,run_11
S9,A,1,tier3,13,sample_000030,16,2,run_11
S9,A,1,tier3,1,sample_000031,16,2,run_11
S9,A,1,tier3,16,sample_000032,1,2,run_11
S9,A,1,tier3,13,sample_000033,20,2,run_11
S9,A,1,tier3,1,sample_000034,16,2,run_11
S9,A,1,tier3,7,sample_000035,15,2,run_11
S9,A,1,tier3,8,sample_000036,15,2,run_11
S9,A,1,tier3,3,sample_000037,15,2,run_11
S9,A,1,tier3,14,sample_000038,9,2,run_11
S9,A,1,tier3,21,sample_000040,16,3,run_11
S9,A,1,tier3,20,sample_000041,16,3,run_11
S9,A,1,tier3,22,sample_000042,10,3,run_11
S9,A,1,tier3,24,sample_000043,23,3,run_11
S9,A,1,tier3,17,sample_000045,23,3,run_11
S9,A,1,tier3,4,sample_000046,6,3,run_11
S9,A,1,tier3,19,sample_000047,2,3,run_11
S9,A,1,tier3,11,sample_000048,6,3,run_11
S9,A,1,tier3,5,sample_000049,16,3,run_11
S9,A,1,tier3,28,sample_000050,16,1,run_12
S9,A,1,tier3,30,sample_000051,6,1,run_12
S9,A,1,tier3,26,sample_000053,13,1,run_12
S9,A,1,tier3,27,sample_000054,23,1,run_12
S9,A,1,tier3,29,sample_000055,10,1,run_12
S9,A,1,tier3,15,sample_000057,2,1,run_12
S9,A,1,tier3,12,sample_000058,17,1,run_12
S9,A,1,tier3,6,sample_000059,15,1,run_12
S9,A,1,tier3,0,sample_000060,1,1,run_12
S9,A,1,tier3,18,sample_000061,16,2,run_12
S9,A,1,tier3,2,sample_000062,1,2,run_12
S9,A,1,tier3,7,sample_000063,2,2,run_12
S9,A,1,tier3,8,sample_000064,3,2,run_12
S9,A,1,tier3,13,sample_000065,9,2,run_12
S9,A,1,tier3,1,sample_000069,15,2,run_12
S9,A,1,tier3,7,sample_000070,15,2,run_12
S9,A,1,tier3,8,sample_000071,15,2,run_12
S9,A,1,tier3,3,sample_000072,15,2,run_12
S9,A,1,tier3,14,sample_000073,10,2,run_12
